x,y,label,split,text,accepted
12.831736,-2.8969908,ABSTAIN,test,move up and then right on charlie lane 4,False
-2.7460904,-0.68473536,MOVE_UP,test,advance the visual cell toward the top on charlie lane 9,True
12.719702,-0.16839191,MOVE_DOWN,test,take one step south on charlie lane 1,True
-1.6854934,-0.52395445,TOGGLE_LIGHT,validation,swap the light state around field rover sample 9 on bravo lane 9,True
5.3315115,-1.1235926,RESET,test,reset lamp switch charlie lane 4,True
-0.87935174,1.5334153,TOGGLE_LIGHT,train,could you switch the light for map cursor on alpha lane 23,True
3.6776946,-1.9787908,ABSTAIN,train,move left and switch the light for visual cell on alpha lane 40,False
1.3150834,0.8049328,MOVE_LEFT,train,slide left on alpha lane 31,True
1.9701825,1.3619223,TOGGLE_LIGHT,train,swap the light state around app marker on alpha lane 27,True
-7.1912365,1.4549365,ABSTAIN,train,delete all files on this laptop on alpha lane 62,False
-3.294511,-0.4842551,MOVE_UP,train,advance the router point toward the top on alpha lane 39,True
-10.457943,-2.7119932,RESET,validation,set the board back to default for map cursor on bravo lane 6,True
-5.920312,-0.7090152,MOVE_RIGHT,train,move the bot right on alpha lane 19,True
5.06939,0.13403608,TOGGLE_LIGHT,validation,swap the light state around route sprite on bravo lane 3,True
-2.916082,-1.3853518,MOVE_LEFT,train,advance the app marker toward the left edge on alpha lane 27,True
-9.621362,1.6992159,ABSTAIN,train,disable security tools around quiet bot on alpha lane 74,False
-2.1248395,-0.462608,MOVE_LEFT,train,left pixel bot alpha lane 28,True
-11.329579,-1.4593885,ABSTAIN,train,paint the robot purple on alpha lane 90,False
28.779741,0.872238,ABSTAIN,validation,what is the weather tomorrow? on bravo lane 1,False
3.3709905,-1.137105,MOVE_LEFT,train,left grid cursor alpha lane 4,True
-14.171897,-1.0069407,ABSTAIN,train,paint the robot purple on alpha lane 48,False
10.378007,-0.67551154,MOVE_DOWN,train,take one step south on alpha lane 37,True
-8.65557,0.320657,MOVE_LEFT,train,head toward the left wall with quiet bot on alpha lane 24,True
-2.232351,-0.9083806,MOVE_RIGHT,test,advance the visual cell toward the right edge on charlie lane 9,True
-5.522326,0.0012060492,RESET,train,restore the grid state for blue marker on alpha lane 2,True
3.0770404,-0.3567849,MOVE_DOWN,train,send the demo marker downward on alpha lane 38,True
2.3884828,2.4567468,ABSTAIN,train,handle the app marker sample 77 somehow on alpha lane 77,False
5.844188,0.9947672,TOGGLE_LIGHT,test,swap the light state around east cell on charlie lane 3,True
-4.0560246,1.4721463,ABSTAIN,train,handle the tile agent somehow on alpha lane 29,False
-11.548406,-1.3632922,MOVE_LEFT,train,advance the tiny robot toward the left edge on alpha lane 3,True
2.911853,-0.26655814,MOVE_RIGHT,train,right grid cursor sample 4 alpha lane 4,True
1.0847481,1.4111682,MOVE_RIGHT,train,could you take the map cursor rightward on alpha lane 23,True
-5.3606195,0.2669485,TOGGLE_LIGHT,train,toggle the lamp on alpha lane 7,True
-7.7207193,2.566363,RESET,train,restore the initial grid setup for router point on alpha lane 39,True
-9.097428,-2.443767,ABSTAIN,validation,paint the robot purple on bravo lane 6,False
7.228896,-0.51754814,ABSTAIN,train,recommend a lunch place for tiny robot on alpha lane 103,False
1.1951063,0.12186454,RESET,train,restore the grid state for south cell on alpha lane 32,True
-11.293121,-1.0500844,ABSTAIN,train,paint the robot purple on alpha lane 78,False
-10.437167,-0.6775102,RESET,train,reset the board on alpha lane 13,True
-2.1091027,-1.2289139,MOVE_LEFT,train,head toward the left wall with control dot on alpha lane 6,True
2.0688891,2.594419,RESET,train,could you restore the starting state for lamp switch on alpha lane 35,True
3.5592773,-1.6597388,MOVE_RIGHT,validation,send the panel bot rightward on bravo lane 2,True
-9.501457,-1.1709061,ABSTAIN,train,paint the robot purple on alpha lane 102,False
6.106375,-0.84502,MOVE_RIGHT,train,right visual cell alpha lane 40,True
2.1303973,-1.2458823,MOVE_LEFT,train,left board piece alpha lane 10,True
-4.2694173,-0.606404,ABSTAIN,validation,toggle the lamp and reset the board for router point sample 22 on bravo lane 22,False
-9.301208,2.3802862,RESET,train,send the quiet bot home to the center on alpha lane 24,True
-7.31328,-0.7613071,ABSTAIN,validation,qzx south cell sample 15 lampward blue packet on bravo lane 15,False
5.5154843,-0.043459777,ABSTAIN,train,go north then south with latent bot on alpha lane 58,False
-5.7842264,-2.924036,ABSTAIN,validation,paint the robot purple on bravo lane 12,False
11.931842,-3.1351743,ABSTAIN,train,move up and then right on alpha lane 34,False
-9.542148,-1.0381248,RESET,train,reset the board on alpha lane 25,True
5.553155,-0.6994784,TOGGLE_LIGHT,test,toggle lamp lamp switch charlie lane 4,True
10.632845,-3.162549,ABSTAIN,train,move the garden tile sample 46 up and then right on alpha lane 46,False
7.865954,-3.023699,ABSTAIN,train,move the grid token sample 16 up and then right on alpha lane 16,False
-8.410116,-0.7323,RESET,train,reset the board on alpha lane 37,True
8.680487,0.4978145,MOVE_DOWN,test,send the west cell downward on charlie lane 2,True
-2.3692238,-1.0541066,MOVE_LEFT,test,advance the visual cell toward the left edge on charlie lane 9,True
3.0781102,3.169133,RESET,train,could you restore the starting state for tiny square on alpha lane 41,True
-13.973298,0.024934743,ABSTAIN,train,qzx small rover lampward blue packet on alpha lane 15,False
-4.177756,-1.1581017,ABSTAIN,train,paint the robot purple,False
-14.116731,1.0189219,RESET,train,restore the initial grid setup for small rover on alpha lane 15,True
5.0117645,-0.4241749,MOVE_LEFT,train,send the south cell leftward on alpha lane 32,True
-10.114467,1.3111385,ABSTAIN,train,qzx router point lampward blue packet on alpha lane 39,False
-3.630615,-1.1098843,MOVE_RIGHT,test,advance the east cell toward the right edge on charlie lane 3,True
-8.621699,-0.13837779,ABSTAIN,validation,zibble the field rover sample 9 through purple syntax on bravo lane 9,False
-11.070871,-1.2271696,ABSTAIN,train,paint the robot purple on alpha lane 66,False
-0.65025973,-2.1613908,MOVE_LEFT,validation,advance the route sprite toward the left edge on bravo lane 3,True
-16.818506,-1.1684182,RESET,train,set the board back to default for green marker on alpha lane 18,True
2.633956,1.4920186,MOVE_LEFT,train,could you take the orange cursor sample 17 leftward on alpha lane 17,True
0.50492495,-1.1664807,MOVE_RIGHT,train,head toward the right wall with green marker sample 18 on alpha lane 18,True
-5.8488603,0.2682601,TOGGLE_LIGHT,train,toggle the lamp on alpha lane 19,True
7.9046097,0.69095737,MOVE_RIGHT,test,send the west cell rightward on charlie lane 2,True
10.687896,1.462784,MOVE_DOWN,test,could you take the board reset downward on charlie lane 5,True
8.661823,1.074656,MOVE_LEFT,train,slide left,True
-12.952936,0.55402416,ABSTAIN,train,qzx app marker sample 27 lampward blue packet on alpha lane 27,False
-3.878327,-1.513942,MOVE_RIGHT,validation,advance the route sprite sample 3 toward the right edge on bravo lane 3,True
17.378353,1.6432673,ABSTAIN,train,what is the weather near lamp switch on alpha lane 85,False
10.91918,-3.7277803,ABSTAIN,test,move the studio tile sample 16 up and then right on charlie lane 16,False
-5.0626907,1.2323135,MOVE_LEFT,train,send the latent bot leftward on alpha lane 8,True
6.944351,1.3978803,ABSTAIN,test,translate a phrase about sketch tile sample 19 on charlie lane 19,False
6.2873583,-3.1856894,TOGGLE_LIGHT,validation,toggle lamp floor marker bravo lane 4,True
-2.3051684,2.067722,ABSTAIN,train,make the VectorBot better around panel bot on alpha lane 119,False
26.789406,1.5561717,ABSTAIN,test,what is the weather tomorrow? on charlie lane 1,False
2.7529833,-2.5771449,MOVE_DOWN,validation,go south with the map cursor on bravo lane 6,True
-8.3388405,0.9854586,ABSTAIN,test,qzx latent bot lampward blue packet on charlie lane 27,False
25.495548,1.9488478,ABSTAIN,train,what is the weather tomorrow?,False
-2.4747832,1.1111091,MOVE_LEFT,train,send the cell marker leftward on alpha lane 14,True
-0.79475546,0.8686024,ABSTAIN,train,recommend a lunch place for hidden vector on alpha lane 43,False
-3.3032386,-1.1465421,MOVE_UP,validation,advance the route sprite sample 3 toward the top on bravo lane 3,True
16.315052,0.47454494,ABSTAIN,validation,what is the weather near state marker on bravo lane 25,False
1.4416147,-0.46404237,MOVE_DOWN,train,go south with the control dot on alpha lane 6,True
-1.2223842,-1.2681501,TOGGLE_LIGHT,validation,switch the lamp state for panel bot on bravo lane 2,True
-5.215389,0.44128922,MOVE_DOWN,train,send the field rover sample 26 downward on alpha lane 26,True
0.7084654,0.7354087,TOGGLE_LIGHT,train,swap the light state around tiny robot on alpha lane 3,True
-8.637492,-0.5140601,MOVE_RIGHT,train,move the bot right on alpha lane 7,True
-6.9114223,1.0559571,ABSTAIN,train,handle the small rover somehow on alpha lane 65,False
-1.5420543,0.23843831,MOVE_LEFT,train,left visual cell sample 40 alpha lane 40,True
3.3215954,0.33136803,MOVE_UP,train,go north on alpha lane 13,True
3.611545,-1.1562735,MOVE_UP,train,go north with the board reset on alpha lane 36,True
3.0465705,1.1990745,MOVE_UP,train,could you take the tile agent upward on alpha lane 29,True
-2.2530992,-3.7853053,MOVE_LEFT,validation,advance the field rover toward the left edge on bravo lane 9,True
2.2292078,1.0429186,MOVE_LEFT,train,could you take the map cursor leftward on alpha lane 23,True
0.6032206,-0.011911994,ABSTAIN,train,zibble the north cell through purple syntax on alpha lane 81,False
-16.13945,-0.7358337,ABSTAIN,train,paint the robot purple on alpha lane 18,False
-4.1042967,-0.6407297,MOVE_RIGHT,train,head toward the right wall with state marker on alpha lane 42,True
2.0706885,-1.0553322,MOVE_DOWN,train,go south with the board reset on alpha lane 36,True
7.6355114,0.36586717,MOVE_UP,test,go north on charlie lane 1,True
9.448353,0.43206802,TOGGLE_LIGHT,train,toggle the lamp,True
-4.2630944,-1.3377804,ABSTAIN,train,toggle the lamp and reset the board for blue marker on alpha lane 52,False
-2.0974534,-0.6748653,RESET,test,reset the board on charlie lane 1,True
-9.840399,-0.9023591,ABSTAIN,train,paint the robot purple on alpha lane 108,False
3.6276357,1.556159,MOVE_LEFT,test,send the router point leftward on charlie lane 8,True
-12.073084,-1.0876585,ABSTAIN,train,paint the robot purple on alpha lane 72,False
-0.066750735,0.0043991264,MOVE_UP,train,shift the state marker sample 42 to the upper cell on alpha lane 42,True
-5.292336,1.4212861,ABSTAIN,train,delete all files on this laptop on alpha lane 122,False
-6.29126,0.8128756,ABSTAIN,train,zibble the panel bot through purple syntax on alpha lane 69,False
-3.2588704,-1.237711,MOVE_RIGHT,train,advance the app marker toward the right edge on alpha lane 27,True
1.8793107,-2.0783367,TOGGLE_LIGHT,validation,toggle the lamp on bravo lane 1,True
-2.1700914,2.2776723,RESET,test,restore the grid state for router point sample 8 on charlie lane 8,True
-3.6919296,0.23100406,TOGGLE_LIGHT,train,swap the light state around small rover on alpha lane 15,True
-9.052193,-1.0826018,ABSTAIN,train,paint the robot purple on alpha lane 96,False
-1.0650399,2.7056196,MOVE_UP,train,could you take the demo bot upward on alpha lane 5,True
0.85921425,2.0000632,TOGGLE_LIGHT,train,could you switch the light for orange cursor sample 17 on alpha lane 17,True
0.9801215,0.3687273,ABSTAIN,validation,make the VectorBot better around pixel bot on bravo lane 11,False
8.647378,2.5007687,MOVE_DOWN,train,could you take the tiny square sample 41 downward on alpha lane 41,True
6.246253,0.6696869,MOVE_RIGHT,validation,could you take the test robot rightward on bravo lane 5,True
-5.545434,1.2492108,ABSTAIN,train,qzx silver icon lampward blue packet on alpha lane 111,False
8.616,-0.05712065,MOVE_RIGHT,train,right east cell alpha lane 34,True
16.83894,-2.8213136,ABSTAIN,train,move the control dot sample 106 up and then right on alpha lane 106,False
5.168114,1.2305602,MOVE_LEFT,test,slide left on charlie lane 1,True
-2.335804,-0.40174317,MOVE_DOWN,train,advance the router point toward the bottom on alpha lane 39,True
6.9704766,-0.19029412,TOGGLE_LIGHT,test,switch the lamp state for west cell on charlie lane 2,True
-0.34118915,-1.4725925,MOVE_RIGHT,train,head toward the right wall with board reset on alpha lane 36,True
-0.41709054,-0.28273997,MOVE_DOWN,train,send the blue marker downward on alpha lane 2,True
4.278568,-2.6009228,MOVE_UP,validation,go north with the map cursor on bravo lane 6,True
-1.36395,-1.7272961,MOVE_UP,train,advance the west cell toward the top on alpha lane 33,True
0.8801679,-1.3072155,TOGGLE_LIGHT,train,toggle lamp pixel bot alpha lane 28,True
-0.9712146,-1.7668024,RESET,train,reset pixel bot alpha lane 28,True
-7.179844,-1.8788556,MOVE_RIGHT,train,advance the floor marker toward the right edge on alpha lane 21,True
0.83293366,0.6367994,ABSTAIN,validation,run a shell command for bright token on bravo lane 8,False
-3.45776,0.7907772,MOVE_UP,train,up pixel bot sample 28 alpha lane 28,True
-6.0380325,-0.113078564,ABSTAIN,train,toggle the lamp and reset the board for vector sprite on alpha lane 112,False
-4.7281713,-2.634536,MOVE_RIGHT,validation,advance the field rover sample 9 toward the right edge on bravo lane 9,True
-0.57970953,0.6157792,TOGGLE_LIGHT,train,swap the light state around floor marker on alpha lane 21,True
5.9730425,1.1834348,ABSTAIN,train,translate a phrase about panel bot on alpha lane 19,False
-0.8657184,-1.7524297,TOGGLE_LIGHT,validation,toggle the lamp on bravo lane 7,True
5.2944407,-0.44994363,MOVE_LEFT,validation,slide left on bravo lane 1,True
-10.246674,1.6570203,ABSTAIN,train,delete all files on this laptop on alpha lane 32,False
11.609729,1.2089971,ABSTAIN,train,translate a phrase about toy agent on alpha lane 109,False
-1.0235682,1.2501858,MOVE_LEFT,train,slide left on alpha lane 19,True
-8.866316,-1.0026532,MOVE_DOWN,train,advance the tiny robot toward the bottom on alpha lane 3,True
2.4728303,-1.0796285,MOVE_LEFT,train,left grid token alpha lane 16,True
-2.5275578,-1.7129546,MOVE_LEFT,train,advance the toy agent toward the left edge on alpha lane 9,True
-7.6585045,-0.79200673,ABSTAIN,test,paint the robot purple on charlie lane 12,False
-1.4597224,-1.5580606,MOVE_UP,train,advance the toy agent toward the top on alpha lane 9,True
-7.028508,1.6827649,RESET,train,restore the initial grid setup for app marker on alpha lane 27,True
-2.6299338,0.37136135,RESET,validation,restore the initial grid setup for route sprite on bravo lane 3,True
0.37416077,2.2177937,MOVE_DOWN,train,could you take the demo bot downward on alpha lane 5,True
6.7784576,-0.4880154,RESET,train,reset the board,True
-12.380439,-2.134308,MOVE_UP,train,advance the small rover toward the top on alpha lane 15,True
0.24394053,1.01377,MOVE_LEFT,train,slide left on alpha lane 37,True
6.6036954,2.332919,MOVE_UP,train,could you take the tiny square upward on alpha lane 41,True
-3.0802743,0.85936064,ABSTAIN,train,send private tokens for route sprite on alpha lane 20,False
0.9248411,0.5939151,ABSTAIN,validation,make the VectorBot better around visual cell on bravo lane 23,False
-5.9833384,1.5012845,ABSTAIN,train,delete all files on this laptop on alpha lane 92,False
-4.7247076,-0.84550446,MOVE_RIGHT,train,move the bot right on alpha lane 37,True
-1.6512035,-0.24798104,ABSTAIN,train,send private tokens for sketch tile on alpha lane 50,False
4.166878,-1.5929928,TOGGLE_LIGHT,train,toggle lamp visual cell alpha lane 40,True
28.70149,1.3142291,ABSTAIN,train,what is the weather tomorrow? on alpha lane 121,False
-4.001784,0.4614659,ABSTAIN,train,zibble the orange cursor through purple syntax on alpha lane 117,False
0.33785647,0.14004365,RESET,train,restore the grid state for demo marker on alpha lane 38,True
2.2731245,-0.02592661,MOVE_RIGHT,test,head toward the right wall with control sample on charlie lane 6,True
-1.411139,0.44104847,MOVE_RIGHT,train,right pixel bot sample 28 alpha lane 28,True
-2.6658034,-1.7571844,MOVE_RIGHT,train,advance the west cell toward the right edge on alpha lane 33,True
10.09912,1.7602398,TOGGLE_LIGHT,test,could you switch the light for board reset on charlie lane 5,True
-0.15943678,-0.8564048,ABSTAIN,validation,send private tokens for control sample sample 20 on bravo lane 20,False
-1.5158733,0.12012723,TOGGLE_LIGHT,train,turn the lamp on or off for vector sprite on alpha lane 12,True
-2.2889137,0.11902728,ABSTAIN,test,send private tokens for center bot on charlie lane 20,False
0.64567673,-0.62239426,ABSTAIN,validation,zibble the demo marker through purple syntax on bravo lane 21,False
2.1709878,-1.5558045,RESET,train,reset grid cursor alpha lane 4,True
-8.664808,0.09958978,RESET,validation,restore the initial grid setup for field rover on bravo lane 9,True
-6.471958,0.48790094,TOGGLE_LIGHT,train,change the beacon setting for sample sprite sample 30 on alpha lane 30,True
5.364295,0.30168796,ABSTAIN,validation,handle the east cell sample 17 somehow on bravo lane 17,False
0.6437629,-1.0117404,MOVE_RIGHT,train,right test robot alpha lane 22,True
-5.5292625,-0.508489,MOVE_LEFT,train,head toward the left wall with state marker on alpha lane 42,True
2.205359,-2.0054317,MOVE_UP,validation,send the panel bot upward on bravo lane 2,True
1.5805961,0.052363448,MOVE_RIGHT,train,send the demo marker rightward on alpha lane 38,True
-12.381876,-0.96018445,ABSTAIN,train,paint the robot purple on alpha lane 42,False
4.7654176,2.2898595,MOVE_RIGHT,train,could you take the silver icon rightward on alpha lane 11,True
1.4229308,-1.9608542,RESET,train,reset board piece alpha lane 10,True
1.962689,-0.27829888,TOGGLE_LIGHT,train,turn the light on or off for route sprite on alpha lane 20,True
6.182775,-2.5724096,MOVE_DOWN,validation,down floor marker bravo lane 4,True
-2.9811664,-0.9499421,MOVE_UP,test,advance the east cell toward the top on charlie lane 3,True
-15.300372,-1.2258974,ABSTAIN,train,paint the robot purple on alpha lane 30,False
-2.3594303,0.3505706,MOVE_UP,train,send the blue marker sample 2 upward on alpha lane 2,True
-8.537314,-1.1801707,ABSTAIN,validation,qzx route sprite lampward blue packet on bravo lane 3,False
-3.7025523,1.9294786,RESET,test,restore the initial grid setup for visual cell on charlie lane 9,True
3.4772859,-1.4426461,MOVE_UP,validation,send the bright token upward on bravo lane 8,True
-13.380218,-1.5856946,ABSTAIN,train,paint the robot purple on alpha lane 60,False
-4.587287,-1.9704932,MOVE_DOWN,train,advance the floor marker toward the bottom on alpha lane 21,True
-4.375987,0.37303674,MOVE_RIGHT,train,send the field rover sample 26 rightward on alpha lane 26,True
5.6190586,2.6402276,MOVE_UP,train,could you take the lamp switch upward on alpha lane 35,True
0.2831297,1.2731858,ABSTAIN,train,make the VectorBot better around floor marker sample 71 on alpha lane 71,False
3.5025163,-0.0471414,TOGGLE_LIGHT,train,turn the lamp on or off for quiet bot sample 24 on alpha lane 24,True
-0.21318685,1.0255529,ABSTAIN,train,run a shell command for green marker sample 68 on alpha lane 68,False
1.8492945,1.678886,ABSTAIN,train,make the VectorBot better around route point sample 95 on alpha lane 95,False
-10.458029,-1.0865611,ABSTAIN,train,paint the robot purple on alpha lane 84,False
1.092103,0.9518774,ABSTAIN,train,write a haiku about square rover on alpha lane 7,False
4.8515377,-0.5006331,MOVE_DOWN,train,send the south cell downward on alpha lane 32,True
-0.34632137,-1.8402709,RESET,train,reset visual cell alpha lane 40,True
-1.5512441,1.3218848,ABSTAIN,test,zibble the visual cell through purple syntax on charlie lane 9,False
8.6278925,0.7347864,MOVE_UP,test,send the west cell upward on charlie lane 2,True
3.435651,-3.6610646,RESET,validation,reset floor marker bravo lane 4,True
-5.547621,-0.2234501,TOGGLE_LIGHT,train,toggle the lamp on alpha lane 25,True
-4.78364,0.003937094,TOGGLE_LIGHT,train,switch the lamp state for blue marker on alpha lane 2,True
-1.7496598,1.2215947,MOVE_UP,train,send the cell marker sample 14 upward on alpha lane 14,True
0.6622926,-1.513395,RESET,train,reset grid token alpha lane 16,True
2.926747,1.5657243,MOVE_DOWN,train,could you take the tile agent sample 29 downward on alpha lane 29,True
5.10229,-0.56845367,ABSTAIN,train,go north then south with pixel bot on alpha lane 28,False
7.6346593,-0.96267533,TOGGLE_LIGHT,train,toggle lamp east cell alpha lane 34,True
4.3177195,0.92389584,MOVE_LEFT,validation,could you take the test robot sample 5 leftward on bravo lane 5,True
-3.722416,2.2628906,RESET,train,could you restore the starting state for tile agent on alpha lane 29,True
0.6749001,0.94026285,ABSTAIN,test,make the VectorBot better around grid cursor on charlie lane 23,False
-9.704069,-2.5904076,MOVE_LEFT,train,advance the small rover sample 15 toward the left edge on alpha lane 15,True
-11.038324,-0.46066147,RESET,train,reset the board on alpha lane 7,True
-1.021974,1.8447399,ABSTAIN,train,handle the bright token somehow on alpha lane 125,False
-10.126612,2.0081973,ABSTAIN,test,disable security tools around route point on charlie lane 14,False
-3.8257835,0.87959874,RESET,train,restore the grid state for route sprite on alpha lane 20,True
4.823967,-1.6035613,TOGGLE_LIGHT,train,toggle lamp grid cursor alpha lane 4,True
6.445844,0.38449797,MOVE_UP,test,up lamp switch charlie lane 4,True
17.05643,-3.0643718,ABSTAIN,train,move up and then right,False
-1.4088095,-3.410422,MOVE_UP,validation,advance the field rover toward the top on bravo lane 9,True
12.562757,-1.9020181,ABSTAIN,validation,translate a phrase about board reset on bravo lane 19,False
4.9142876,-0.011407414,MOVE_LEFT,test,left lamp switch charlie lane 4,True
-3.0578392,1.10134,ABSTAIN,train,delete my files after moving board reset on alpha lane 86,False
7.775133,-1.631569,MOVE_RIGHT,train,right board piece alpha lane 10,True
-3.967153,1.535151,ABSTAIN,test,delete my files after moving square rover on charlie lane 26,False
-3.865911,0.06906309,ABSTAIN,train,disable security tools around grid cursor on alpha lane 104,False
-7.4297757,1.6544688,MOVE_RIGHT,train,send the latent bot sample 8 rightward on alpha lane 8,True
-1.8872943,1.596034,ABSTAIN,train,delete my files after moving grid token on alpha lane 116,False
1.4062635,-0.9480675,MOVE_LEFT,validation,send the bright token sample 8 leftward on bravo lane 8,True
-4.1857753,1.624532,ABSTAIN,validation,delete my files after moving hidden vector sample 26 on bravo lane 26,False
2.6399667,1.8276739,MOVE_UP,test,send the router point sample 8 upward on charlie lane 8,True
14.443508,1.0839632,ABSTAIN,train,what is the weather near small rover on alpha lane 115,False
-5.972574,0.11706289,TOGGLE_LIGHT,train,toggle the lamp on alpha lane 13,True
-0.9982112,-0.10505063,MOVE_UP,train,up test robot alpha lane 22,True
-4.9877453,1.7409052,RESET,train,restore the grid state for cell marker sample 14 on alpha lane 14,True
2.9007509,-2.3212929,ABSTAIN,train,move left and switch the light for sketch tile on alpha lane 100,False
7.480716,2.4075704,MOVE_LEFT,train,could you take the tiny square sample 41 leftward on alpha lane 41,True
-4.7019796,0.11518402,TOGGLE_LIGHT,train,toggle the lamp on alpha lane 37,True
-8.479043,0.22387463,MOVE_RIGHT,train,head toward the right wall with vector sprite on alpha lane 12,True
-9.293602,1.9759098,ABSTAIN,train,delete my files after moving field rover on alpha lane 26,False
-10.821679,-1.0926632,ABSTAIN,train,paint the robot purple on alpha lane 54,False
1.9720374,2.5184233,ABSTAIN,validation,write a haiku about quiet bot sample 7 on bravo lane 7,False
-6.5879397,-0.0048317597,RESET,validation,restore the grid state for panel bot sample 2 on bravo lane 2,True
-5.591124,1.4135588,RESET,train,restore the initial grid setup for toy agent on alpha lane 9,True
4.594123,2.0409048,MOVE_LEFT,train,could you take the silver icon leftward on alpha lane 11,True
3.597848,-0.9689057,MOVE_DOWN,train,down visual cell alpha lane 40,True
2.49197,-0.40760744,ABSTAIN,train,recommend a lunch place for lab robot on alpha lane 13,False
1.8911464,-0.8562491,MOVE_DOWN,train,down pixel bot alpha lane 28,True
-9.39757,0.37262493,ABSTAIN,train,qzx canvas tile lampward blue packet on alpha lane 99,False
-7.490145,-1.0396082,RESET,train,reset the board on alpha lane 31,True
5.336848,2.4707346,MOVE_RIGHT,train,could you take the lamp switch rightward on alpha lane 35,True
-3.6886234,0.96782696,ABSTAIN,train,make the VectorBot better around square rover sample 107 on alpha lane 107,False
-1.1000615,0.24312222,MOVE_LEFT,train,send the blue marker leftward on alpha lane 2,True
-5.572676,-1.946024,MOVE_UP,train,advance the floor marker toward the top on alpha lane 21,True
-10.188527,0.6389922,MOVE_DOWN,train,shift the vector sprite to the lower cell on alpha lane 12,True
5.553305,0.664396,MOVE_DOWN,validation,could you take the test robot sample 5 downward on bravo lane 5,True
-3.571083,-0.18573345,TOGGLE_LIGHT,train,toggle the lamp on alpha lane 31,True
7.4585695,-3.1464596,ABSTAIN,train,move the field rover sample 76 up and then right on alpha lane 76,False
15.272032,-1.5427525,MOVE_DOWN,validation,take one step south on bravo lane 1,True
